time_stamp,index_no,City_long,City_lat,long,lat,name,city,humidity,temperature,voc,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pressure,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b
2024-05-16,187780.0,-54.056666999999976,-24.556110999999998,-53.96930000000001,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,54.75628574369314,80.88010176478505,98.05327058561853,12.707099631049871,11.747257457516632,13.66694180458311,16.678829295906976,15.86015247563425,17.497506116179707,18.685649654406156,17.543059079524852,19.82824022928746,,,,,,,,,,
2024-05-17,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,51.95827151335311,85.51711530309453,73.55527562816215,12.737140194467996,11.773222922848664,13.701057466087324,16.532534349830435,15.619742926027978,17.445325773632895,18.309411164688427,17.072398182492584,19.546424146884274,,,,,,,,,,
2024-05-18,187780.0,-54.05666699999999,-24.556110999999994,-53.96930000000001,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,62.83462996792488,74.90947012341482,72.87060236813605,7.003788646791428,6.393854005140515,7.613723288442339,9.534427347749432,8.956325408373516,10.112529287125348,10.283097744121333,9.547040008921556,11.019155479321112,,,,,,,,,,
2024-05-19,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,63.80849358974359,66.59282488344988,82.02172305356439,4.243803613053613,3.8705353292540794,4.617071896853147,5.618083406177156,5.243343677156178,5.992823135198135,6.292951340326341,5.681772435897436,6.904130244755245,,,,,,,,,,
2024-05-20,187780.0,-54.056667,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,41.87749042145594,82.07056992337165,82.38857614942529,3.1901076388888887,2.8378342911877397,3.542380986590038,4.095299090038314,3.7918017241379314,4.398796455938697,4.531000359195402,4.173159003831418,4.888841714559386,,,,,,,,,,
2024-05-21,187780.0,-54.05666699999998,-24.556110999999998,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,43.57908753049546,87.63949018445473,87.11004147215834,6.778224651724846,6.238988303426891,7.317461000022801,8.498675688000182,8.023979707699674,8.97337166830069,9.431715805193917,8.840852504617068,10.022579105770767,,,,,,,,,,
2024-05-22,187780.0,-54.05666699999999,-24.556110999999998,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,43.659315282554566,89.04410282810139,82.18277639664235,11.642481972953039,10.761357915836054,12.523606030070027,15.3228891742791,14.559878967775855,16.085899380782347,17.195032485195004,16.139085832475338,18.25097913791467,,,,,,,,,,
2024-05-23,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,51.278566420303676,83.32863883492914,72.60259610223974,25.529210989494132,23.94455930527937,27.113862673708894,35.28331245186726,33.8722455574202,36.69437934631432,38.957268754525906,37.14497533017621,40.769562178875624,,,,,,,,,,
2024-05-24,187780.0,-54.056667,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,66.01236825652019,70.6443729903537,76.42636872759857,4.091276895766344,3.7400994105037517,4.442454381028939,5.6278461615755635,5.276706524651661,5.978985798499465,6.252154753929975,5.764339540907468,6.739969966952483,,,,,,,,,,
2024-05-25,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,60.38407874617737,62.945948012232414,76.62310170940171,1.2050210563200816,1.0972695591233437,1.3127725535168198,1.570548897808359,1.4708081676860345,1.670289627930683,1.7784163481141693,1.6597783511722732,1.8970543450560653,,,,,,,,,,
2024-05-26,187780.0,-54.05666699999998,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,55.62764063650626,64.99545832933116,73.4521121089873,5.7941120369481,5.263417411071623,6.324806662824576,7.098958857618545,6.596745829731374,7.601171885505715,7.606016553004835,7.04159675663561,8.170436349374059,,,,,,,,,,
2024-05-27,187780.0,-54.05666699999998,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,65.28271905073815,62.38061797752809,74.1325229739692,5.353959508993802,4.803599977326548,5.904319040661057,7.671602304504459,7.0771122209905775,8.26609238801834,8.984590633974907,8.214585548193682,9.754595719756132,,,,,,,,,,
2024-05-28,187780.0,-54.05666699999998,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,52.19480524477139,62.27194555163976,86.58453419566321,5.476636240169901,4.984763808307299,5.9685086720325025,7.70877364225365,7.249599870727466,8.167947413779837,8.841107203865864,8.228536334815864,9.453678072915865,,,,,,,,,,
2024-05-29,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,42.77113095238096,72.53720238095238,81.6418530982906,4.981449404761904,4.595782738095238,5.367116071428571,6.477970238095237,6.1985793650793655,6.757361111111111,7.245862599206349,6.880090277777779,7.611634920634922,,,,,,,,,,
2024-05-30,187780.0,-54.056667,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,45.89741872097177,72.67974276527332,82.50475721239728,4.807241950250089,4.357646972132905,5.256836928367274,6.256207350839587,5.872856488924615,6.639558212754555,6.987818796891747,6.524533293140408,7.451104300643087,,,,,,,,,,
2024-05-31,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,32.99962606837607,82.76912393162394,90.92438354700855,3.507181623931624,3.14005608974359,3.874307158119658,5.000940170940171,4.709514423076923,5.292365918803419,6.075477297008546,5.707095619658119,6.4438589743589745,,,,,,,,,,
2024-06-01,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,39.43749249874685,79.59267136392197,74.06294105468793,6.978423854338019,6.334293434903242,7.622554273772795,9.119496004038322,8.545346734395629,9.693645273681016,10.338345558905136,9.618177707334636,11.058513410475632,,,,,,,,,,
2024-06-02,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,42.56907299741602,79.71957364341085,69.83073825285565,9.729259447674417,8.933546511627908,10.524972383720929,12.559498062015503,11.828216246770026,13.29077987726098,13.839756217700259,12.929500161498709,14.75001227390181,,,,,,,,,,
2024-06-03,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,34.919278110445774,89.43427312042581,78.93198149534265,11.204343230206256,10.217219810379241,12.191466650033268,14.833436023785762,13.95044377910845,15.716428268463073,17.01815737275449,15.80897238855622,18.22734235695276,,,,,,,,,,
2024-06-04,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,37.244827943615256,88.01868781094527,96.47492361111111,8.621542392205638,8.022536691542289,9.220548092868988,11.458883032752901,10.93700777363184,11.980758291873965,13.289073175787728,12.530389614427861,14.047756737147596,,,,,,,,,,
2024-06-05,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,40.02779709473033,85.60698307834956,90.05044409673928,9.444580319888734,8.695785446607943,10.193375193169526,12.174957444753517,11.495042651831247,12.854872237675785,13.742378699196415,12.856940754906503,14.627816643486323,,,,,,,,,,
2024-06-06,187780.0,-54.05666699999999,-24.556110999999998,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,35.469360403397026,89.21068205944798,85.68618269230768,7.720625575017692,7.187981378273177,8.25326977176221,9.924206564048125,9.510331121726821,10.338082006369428,11.205062610580327,10.621007121372967,11.789118099787686,,,,,,,,,,
2024-06-07,187780.0,-54.05666699999999,-24.556110999999998,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,34.220274914089345,89.94132302405498,100.68598299808428,10.485695768900344,9.670367411225659,11.30102412657503,13.58879614117984,12.832912729095074,14.344679553264605,15.56739307703322,14.520678479381441,16.614107674684995,,,,,,,,,,
2024-06-08,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,35.120090996168585,88.3518438697318,91.08730627394637,10.967888769157089,10.227028735632185,11.708748802681992,13.866253472222223,13.280423611111113,14.452083333333333,15.298778735632183,14.53617337164751,16.06138409961686,,,,,,,,,,
2024-06-09,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,33.90211352657005,91.25914855072463,90.2688768115942,6.6686586654589375,6.47933695652174,6.857980374396135,8.806811745169082,8.765346618357487,8.848276871980676,10.09164945652174,9.92033997584541,10.262958937198068,,,,,,,,,,
2024-06-10,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,39.63024164889836,87.31190685229316,96.90375095626673,6.278648407124043,5.677024227601488,6.8802725866465995,8.465620740833646,7.877404991847485,9.053836489819808,10.056224131443624,9.266490446925037,10.845957815962207,,,,,,,,,,
2024-06-11,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,34.21372122797484,89.76490526761782,90.17486126334406,7.318542044690473,6.766828698799843,7.8702553905811055,9.747198544243755,9.265861986386538,10.228535102100967,11.726068721274029,11.030313233980232,12.421824208567823,,,,,,,,,,
2024-06-12,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,37.59442951600344,83.20377547024589,76.44077143128082,8.760508774772585,8.065453952135968,9.455563597409204,11.458494155402821,10.813426999923482,12.10356131088216,13.287360647879336,12.44525709926138,14.129464196497292,,,,,,,,,,
2024-06-13,187780.0,-54.056667,-24.556110999999998,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,33.19305555555556,86.53611111111111,80.1532931763285,6.992437499999999,6.410083333333333,7.574791666666666,9.339743055555555,8.799881944444445,9.879604166666667,11.157284722222222,10.419,11.895569444444446,,,,,,,,,,
2024-06-14,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,29.91857990990804,90.24027982479814,84.75947008697818,3.3354701544433603,3.0536059099495567,3.617334398937164,4.635691544018433,4.387224223112533,4.884158864924335,6.074066152201441,5.661168185498101,6.48696411890478,,,,,,,,,,
2024-06-15,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,36.87213781461019,86.75488796807858,79.87993613419513,7.051812998772252,6.396213781461019,7.707412216083487,9.257357044198894,8.629928368631063,9.884785719766729,10.570652701043585,9.785822667280542,11.355482734806628,,,,,,,,,,
2024-06-16,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,43.63061868686869,82.94440836940836,72.42472546897547,13.374280303030304,12.509632124819626,14.238928481240983,17.534767541486293,16.753698502886003,18.315836580086582,19.62355303030303,18.669439844877346,20.57766621572872,,,,,,,,,,
2024-06-17,187780.0,-54.05666699999998,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,53.378483360611014,81.0931914893617,77.52257211133801,10.174610256410256,9.448565120931079,10.900655391889435,12.775989998181487,12.155491907619567,13.396488088743409,14.077679559919986,13.29288252409529,14.862476595744681,,,,,,,,,,
2024-06-18,187780.0,-54.05666699999999,-24.556111,-53.9693,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,38.42014925373134,84.91371268656717,83.78754507096279,4.01465671641791,3.5664048507462685,4.462908582089552,5.29082369402985,4.814127798507462,5.76751958955224,6.451774253731343,5.852953358208955,7.050595149253731,,,,,,,,,,
2024-06-19,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,37.19791666666667,83.98076923076923,95.88861994949495,15.780681623931624,14.552672542735042,17.008690705128206,21.155266025641026,19.7267094017094,22.58382264957265,24.86259481837607,23.028344551282053,26.696845085470088,,,,,,,,,,
2024-06-20,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,38.108761166074345,82.41548602439727,82.36330035331427,7.522316780328499,6.871268129862646,8.173365430794352,9.952886340169051,9.366964328594756,10.538808351743349,12.083256021275574,11.27359277446931,12.892919268081837,,,,,,,,,,
2024-06-21,187780.0,-54.05666699999998,-24.55611100000001,-53.96929999999999,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,36.25645808904524,82.16263369221477,91.51993650217707,8.375242689123404,7.673749777919909,9.076735600326902,10.963375528550618,10.296217354226627,11.630533702874606,12.979023380591977,12.031070248374373,13.92697651280958,,,,,,,,,,
2024-06-22,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,38.20998630672926,80.88323552425665,89.60700735294117,10.254787265258216,9.240439847417843,11.26913468309859,13.47236497456964,12.443691705790297,14.501038243348983,15.810702660406886,14.455485817683883,17.165919503129892,,,,,,,,,,
2024-06-23,187780.0,-54.056667,-24.556110999999998,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,37.13333333333333,89.05513888888888,91.76474999999999,10.04784375,9.211095833333333,10.884591666666665,13.002960416666667,12.18547638888889,13.820444444444446,14.813897222222222,13.75246527777778,15.875329166666667,,,,,,,,,,
2024-06-24,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,52.78817049808429,84.24398946360154,86.09508771929825,16.41744983237548,15.531603927203065,17.30329573754789,22.187927681992335,20.91826891762452,23.457586446360153,28.47719659961686,24.81481968390805,32.139573515325665,,,,,,,,,,
2024-06-25,187780.0,-54.05666699999999,-24.556110999999998,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,56.8875348189415,80.94045961002786,73.30716573816156,15.234157381615598,14.606935933147632,15.861378830083568,19.438015320334262,18.983875348189414,19.89215529247911,21.328274721448473,20.74208217270195,21.914467270194983,,,,,,,,,,
2024-06-26,187780.0,-54.05666699999998,-24.556110999999998,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,62.89401947148818,70.2057719054242,82.53768567454799,7.403850139082059,6.94111752433936,7.866582753824757,9.982734700973575,9.674933240611962,10.290536161335188,10.661324061196106,10.284644645340752,11.038003477051461,,,,,,,,,,
2024-06-27,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,43.58356977283263,76.93005099675474,90.19810702488576,6.401018111574718,5.962902364394993,6.839133858754442,8.43394598980065,8.082080389429763,8.785811590171535,9.389010817493432,8.925078967702055,9.85294266728481,,,,,,,,,,
2024-06-28,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,55.866695982982904,75.58478210477514,72.05655568790536,16.279118601543537,15.220116617578881,17.338120585508197,21.692059675747906,20.78534000109084,22.598779350404975,23.827881879107697,22.71072530611688,24.9450384520985,,,,,,,,,,
2024-06-29,187780.0,-54.05666699999999,-24.556111,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,44.67551523297491,69.72791218637992,89.9813025030525,6.260856406810036,5.918748655913978,6.602964157706094,8.19688015232975,7.979903225806451,8.413857078853049,8.894462925627241,8.602012544802868,9.186913306451611,,,,,,,,,,
2024-06-30,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,37.78327096888093,66.4907486748451,98.88363453753,2.9002208842690873,2.6373379995435697,3.1631037689946044,3.9441894594745883,3.717017185030809,4.171361733918368,4.442216421155974,4.169109702588305,4.715323139723645,,,,,,,,,,
2024-07-01,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,29.38471090800715,75.90572932928387,107.80530328626872,6.5603797969118105,6.106974858789133,7.013784735034487,9.111855060174278,8.746983586897901,9.476726533450654,10.885345274758023,10.354815006670263,11.41587554284579,,,,,,,,,,
2024-07-02,187780.0,-54.056666999999976,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,38.36007610591406,80.78778870038582,93.98313922656442,11.632539242111939,10.799046297764388,12.46603218645949,14.950816024523018,14.248274139844618,15.653357909201418,16.555440185508168,15.701343216531896,17.409537154484433,,,,,,,,,,
2024-07-03,187780.0,-54.05666699999999,-24.556110999999998,-53.96930000000001,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,36.934942242932976,86.10495552504595,93.46836759795772,13.890923050950544,12.97510435626473,14.806741745636355,17.9652262990309,17.184012271420205,18.746440326641594,19.9817670688568,19.0134410958414,20.950093041872194,965.8668162393162,,,,,,,,,
2024-07-04,187780.0,-54.05666699999999,-24.556110999999998,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,33.432237536966625,84.9366154414871,85.65307745726496,14.54134716941276,13.465589802492607,15.617104536332912,19.235093697190536,18.225852582382764,20.24433481199831,21.96064644064216,20.62394080059147,23.29735208069286,966.5659931083649,,,,,,,,,
2024-07-05,187780.0,-54.05666699999999,-24.556110999999994,-53.96930000000001,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,33.54172297501116,85.92083147314696,76.16129285376702,16.687671866138977,15.660262180701519,17.715081551576432,22.422419881269835,21.402628986329137,23.44221077621053,26.19873325078128,24.790347125861217,27.607119375701338,968.0200170131641,,,,,,,,,
2024-07-06,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,53.314131328073636,74.6905654174885,73.94088350900307,18.046451080703484,16.992517094017096,19.100385067389876,24.8269317061144,23.88006307527942,25.773800336949378,27.44548707675871,26.195401298487834,28.695572855029585,970.1200452416174,,,,,,,,,
2024-07-07,187780.0,-54.05666699999999,-24.556110999999994,-53.9693,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,61.89525428618529,69.91674703264096,72.98612238295416,15.925787535031322,15.206694959610946,16.644880110451698,23.057561830283547,22.33684038081108,23.778283279756018,27.434939014589517,25.74440893916914,29.125469090009886,969.614167676393,,,,,,,,,
2024-07-08,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,61.78189286901017,64.81192882341354,86.80664180591478,6.631852497408378,6.130677532576838,7.133027462239918,9.247641096659047,8.555697081664448,9.939585111653644,12.075137679299456,10.168652147614015,13.981623210984894,971.1446199518089,,,,,,,,,
2024-07-09,187780.0,-54.056667,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,63.36489898989899,60.078020590520595,87.0474427933178,8.505770226301475,7.966812014374515,9.044728438228438,11.812953719891219,11.435519085081584,12.190388354700856,12.903975694444444,12.398145153457653,13.409806235431237,970.4022972027972,,,,,,,,,
2024-07-10,187780.0,-54.05666699999998,-24.556110999999994,-53.96930000000001,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,52.72903348630288,63.14981663694114,89.21483077493437,6.144912932606561,5.7366894451013,6.553136420111822,8.05911523817158,7.7615497785615535,8.356680697781606,8.8092932356065,8.426569146910884,9.192017324302117,970.0209195907898,,,,,,,,,
2024-07-11,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.55975,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,63.80023148148149,60.71404320987655,72.8032701142023,7.967209104938272,7.552124228395062,8.382293981481482,10.579700231481482,10.233530864197531,10.92586959876543,12.21164737654321,11.47022299382716,12.95307175925926,972.0267893518518,,,,,,,,,
2024-07-12,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,64.8419551664677,57.23146840729283,75.69597090826628,14.351486100235764,13.5994982970275,15.103473903444026,18.976161192979305,18.43215812185239,19.520164264106217,20.3892175419004,19.650499124980207,21.127935958820583,979.0225152754067,,,,,,,,,
2024-07-13,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,65.39369237083497,57.778031582974045,71.22645188637142,10.24889199587182,9.651489053945282,10.846294937798357,14.216149888626784,13.466460652778553,14.965839124475014,17.696306119948357,15.827296380270804,19.565315859625915,977.0230278970982,,,,,,,,,
2024-07-14,187780.0,-54.056666999999976,-24.556110999999998,-53.96930000000001,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,62.256260193514166,59.53545391781151,70.2683053933377,5.989192068320309,5.55362732011887,6.50419353418517,8.981117689436768,8.292031358501516,9.557471057924175,12.534996432895408,10.996273411312675,14.274081067830021,976.0251083339169,,,,,,,,,
2024-07-15,187780.0,-54.05666699999998,-24.556111,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,50.686269689814665,68.22698946642085,66.6219572236284,5.428113190154283,5.088775980851958,458.7241124300547,7.267209582646009,6.9110235361343815,460.16133721469305,7.848396324567929,7.461687022242348,460.71863135707434,976.1819287770481,,,,,,,,,
2024-07-16,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999994,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,51.95018998407622,74.5739320279194,79.85078576083114,11.551851312220933,10.817650323753057,335.81651191071666,15.580937897234218,14.792391768733394,339.2073182875735,17.712396690422324,16.807940347753462,341.21253548434464,975.2428294089842,,,,,,,,,
2024-07-17,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,47.32645862389586,82.41222977684798,72.90744784402604,11.003596263365878,10.28454117271037,219.86653329846584,14.253705892608089,13.486613842398885,222.71874238726173,15.734428928405395,14.881824325894936,224.30643630869366,975.2568903707578,,,,,,,,,
2024-07-18,187780.0,-54.05666699999999,-24.556110999999994,-53.969300000000004,-24.559749999999998,MarechalCandidoRondon-UNIOESTE,Marechal Candido Rondon,41.754439795443986,83.57865527661552,86.45255677591818,11.447202493026499,10.734336384239889,356.46340193514646,14.7235984716411,13.96036276731753,358.96071612040913,16.311389324732684,15.456061570199907,360.46893235704323,972.352872355881,,,,,,,,,
